,nome,estado
591098,Mariana Carvalho,RO
153954,Expedito Junior,RO
973563,Expedito Junior,RO
57767,Mariana Carvalho,RO
244241,Mariana Carvalho,RO
690826,Nulo,RO
747778,Jaqueline Cassol,RO
572169,Jaqueline Cassol,RO
150689,Jaime Bagattoli,RO
1050685,Jaime Bagattoli,RO
1011722,Branco,RO
850825,Expedito Junior,RO
221906,Mariana Carvalho,RO
721464,Expedito Junior,RO
325399,Jaime Bagattoli,RO
25329,Mariana Carvalho,RO
8607,Nulo,RO
794157,Jaime Bagattoli,RO
453792,Mariana Carvalho,RO
1122386,Expedito Junior,RO
367043,Jaime Bagattoli,RO
1140132,Jaime Bagattoli,RO
746181,Jaime Bagattoli,RO
858310,Mariana Carvalho,RO
1358875,Jaime Bagattoli,RO
19628,Mariana Carvalho,RO
283868,Jaqueline Cassol,RO
1216913,Nulo,RO
518817,Jaime Bagattoli,RO
770353,Dra Rosangela Lázaro,RO
610652,Mariana Carvalho,RO
1019231,Jaime Bagattoli,RO
130354,Jaime Bagattoli,RO
981593,Jaime Bagattoli,RO
907365,Jaime Bagattoli,RO
351113,Branco,RO
1261214,Branco,RO
586688,Jaqueline Cassol,RO
686314,Jaime Bagattoli,RO
487280,Mariana Carvalho,RO
956417,Expedito Junior,RO
511420,Pastor Josinelio,RO
684474,Expedito Junior,RO
854631,Jaime Bagattoli,RO
1185365,Nulo,RO
785626,Nulo,RO
276553,Jaqueline Cassol,RO
523824,Branco,RO
1345496,Mariana Carvalho,RO
1360711,Mariana Carvalho,RO
484042,Jaime Bagattoli,RO
720626,Jaime Bagattoli,RO
245939,Mariana Carvalho,RO
1150311,Mariana Carvalho,RO
1009665,Jaqueline Cassol,RO
159697,Expedito Junior,RO
513653,Jaqueline Cassol,RO
216405,Pastor Josinelio,RO
340054,Jaime Bagattoli,RO
1373552,Expedito Junior,RO
1366736,Jaime Bagattoli,RO
193606,Mariana Carvalho,RO
159678,Mariana Carvalho,RO
416188,Branco,RO
1134845,Acir Gurgacz,RO
136566,Mariana Carvalho,RO
1025517,Acir Gurgacz,RO
417760,Mariana Carvalho,RO
706776,Nulo,RO
528409,Mariana Carvalho,RO
932311,Nulo,RO
1196308,Mariana Carvalho,RO
996599,Jaime Bagattoli,RO
1074476,Jaime Bagattoli,RO
1140687,Jaime Bagattoli,RO
245906,Nulo,RO
14189,Expedito Junior,RO
553867,Mariana Carvalho,RO
1042705,Mariana Carvalho,RO
1092339,Mariana Carvalho,RO
845810,Jaqueline Cassol,RO
883993,Expedito Junior,RO
1112092,Branco,RO
1105205,Jaime Bagattoli,RO
1138362,Jaime Bagattoli,RO
832919,Mariana Carvalho,RO
60123,Nulo,RO
326288,Mariana Carvalho,RO
1104795,Jaime Bagattoli,RO
1287782,Expedito Junior,RO
141384,Expedito Junior,RO
102966,Jaime Bagattoli,RO
213043,Branco,RO
1151191,Acir Gurgacz,RO
177235,Jaime Bagattoli,RO
496048,Mariana Carvalho,RO
578800,Mariana Carvalho,RO
1317201,Jaime Bagattoli,RO
525880,Mariana Carvalho,RO
461572,Expedito Junior,RO
174606,Pastor Josinelio,RO
93804,Expedito Junior,RO
1012854,Mariana Carvalho,RO
1056407,Expedito Junior,RO
1201665,Dra Rosangela Lázaro,RO
845241,Jaime Bagattoli,RO
1041017,Expedito Junior,RO
890413,Mariana Carvalho,RO
1037499,Mariana Carvalho,RO
175441,Acir Gurgacz,RO
1222973,Jaqueline Cassol,RO
683419,Jaime Bagattoli,RO
563261,Mariana Carvalho,RO
1305810,Expedito Junior,RO
1353215,Jaime Bagattoli,RO
176557,Jaime Bagattoli,RO
664309,Expedito Junior,RO
309898,Mariana Carvalho,RO
432072,Dra Rosangela Lázaro,RO
781476,Jaqueline Cassol,RO
837268,Jaime Bagattoli,RO
1139371,Mariana Carvalho,RO
1228,Jaime Bagattoli,RO
1281717,Nulo,RO
1231721,Mariana Carvalho,RO
925519,Jaqueline Cassol,RO
16006,Jaime Bagattoli,RO
950206,Jaime Bagattoli,RO
1018495,Jaqueline Cassol,RO
457926,Expedito Junior,RO
1261410,Jaqueline Cassol,RO
1115248,Nulo,RO
95678,Acir Gurgacz,RO
221742,Acir Gurgacz,RO
1371781,Branco,RO
791043,Jaime Bagattoli,RO
1198243,Nulo,RO
223350,Mariana Carvalho,RO
1181086,Jaime Bagattoli,RO
1163788,Mariana Carvalho,RO
548194,Mariana Carvalho,RO
588739,Acir Gurgacz,RO
1228099,Jaime Bagattoli,RO
1306937,Jaime Bagattoli,RO
1082348,Nulo,RO
730335,Jaime Bagattoli,RO
88541,Mariana Carvalho,RO
940847,Mariana Carvalho,RO
